timestamp_utc,grid_power_w,batt_power_l_w,batt_power_r_w,solar_power_l_w,solar_power_r_w,soc_l_pct,soc_r_pct
2026-07-24T12:00:00+00:00,158.01836321109778,131.64938761666667,176.6217984361111,199.93946673194444,211.3954298497222,77.06659294027777,73.77204422305556
2026-07-24T13:00:00+00:00,124.76088151814223,-11.9333029975,25.095198263333334,36.77517328472222,151.07066097861113,79.4045529525,81.18908807666666
2026-07-24T14:00:00+00:00,211.96024287395502,27.51870022555556,-11.886119962222223,31.7275941,36.03280274944444,79.44515442777778,79.26825194
2026-07-24T15:00:00+00:00,195.0146513290061,29.296927260555552,17.7075310325,33.24979389,39.978845846388886,81.03596100166666,79.80506505166666
2026-07-24T16:00:00+00:00,221.08703171241834,-20.19680534388889,-15.627448069166666,12.324269460833333,24.14244188083333,80.971611115,79.67939333166667
2026-07-24T17:00:00+00:00,374.1186016725928,-76.41324701916666,-42.58995061138889,4.810123294166667,10.35606796111111,79.14010672694444,79.17538874694445
2026-07-24T18:00:00+00:00,-55.5415796002653,-190.0197682963889,-286.3868971286111,0,0,68.83560089833334,63.521706200833336
2026-07-24T19:00:00+00:00,2160.8990569754683,-295.25442099583336,-246.29354528666667,0,0,51.164915235555554,48.27748065555556
2026-07-24T20:00:00+00:00,132.8510018271786,-174.39605891972224,-147.80119017027775,0,0,36.40027253444445,35.84302714638889
2026-07-24T21:00:00+00:00,364.25026204409613,-77.55863748722223,-78.56809573222222,0,0,27.91820323388889,27.56240351
2026-07-24T22:00:00+00:00,240.3787925336342,-118.3311950811111,-119.53031476749999,0,0,20.64835463777778,20.117613613611113
2026-07-24T23:00:00+00:00,100.93514303664945,-55.66261731472222,-55.565389877499996,0,0,15.653073839444446,15.2994107225
2026-07-25T00:00:00+00:00,111.99893474148138,-47.15673914166666,-51.33774883944444,0,0,12.691913463055556,12.187442219722222
2026-07-25T01:00:00+00:00,232.71015840376666,0,0,0,0,10,10
2026-07-25T02:00:00+00:00,223.13801723201803,0,0,0,0,10,10
2026-07-25T03:00:00+00:00,215.6483700973105,0,0,0,0,10,10
2026-07-25T04:00:00+00:00,178.68160646529668,14.03083874277778,13.732461109444445,24.583698155555556,28.963608533888888,10.471266759722221,10.55560857638889
2026-07-25T05:00:00+00:00,146.7133311088053,54.04618598027778,58.20222931611111,78.28759745555556,82.46491117805556,12.378572824166667,12.34512574611111
2026-07-25T06:00:00+00:00,142.96854972274528,123.38026609194445,117.25439494055554,157.89365264305556,142.70248597999998,17.473765236944445,17.659373826666666
2026-07-25T07:00:00+00:00,2603.5957948083146,38.71729817722222,54.43668252972222,330.21124640333335,346.62734123194446,22.258447741944448,23.015730746666666
2026-07-25T08:00:00+00:00,899.5600779650912,128.06171392583335,187.4191914725,337.3590920072222,501.77913179361116,28.994601715555557,30.717405680555554
2026-07-25T09:00:00+00:00,243.21103215130756,385.0921083230555,349.2148453877778,598.7979350358333,619.1415872805557,43.437444810555554,46.71405619694445
2026-07-25T10:00:00+00:00,153.95535843138808,376.1267427275,418.35276766805555,470.29689865666666,586.4533928,62.8473608911111,67.08181279972221
2026-07-25T11:00:00+00:00,-104.38683858207749,488.83624059472226,399.6371036672222,622.2375909580556,637.6002120730556,88.94105135944444,92.77332673138888
2026-07-25T12:00:00+00:00,5380.611039948125,24.117645701944443,0,348.4281829605556,565.4552282902778,99.86532577666667,100
2026-07-25T13:00:00+00:00,7064.811914961316,-48.38211908861111,0,40.960538846666665,173.6669362625,98.31754848722223,100
2026-07-25T14:00:00+00:00,7105.546181838435,-9.766145601388889,-7.378997389166667,46.74799477222223,59.25307296277777,96.9760680936111,99.99272983888888
2026-07-25T15:00:00+00:00,7073.1570182710175,-26.935830468611115,-40.63491910916667,33.18119608055556,38.86833530888889,94.72761664777778,98.06433920722223
2026-07-25T16:00:00+00:00,7291.150431856914,-30.69970067,-6.43027992027778,21.78911389861111,26.863356808611112,93.52711539111111,96.34235485944446
2026-07-25T17:00:00+00:00,3953.34371408376,-58.87262598138889,-35.95786101666667,1.1681056202777778,5.102965588888888,90.13451766305555,95.66958501944445
2026-07-25T18:00:00+00:00,108.83275269883666,-105.68866941833333,-130.64643958805556,0,0,83.82677459388889,89.45748962333333
2026-07-25T19:00:00+00:00,929.5088076577725,-216.98714059944447,-231.87709306333332,0,0,75.39978571222223,80.46749078194445
2026-07-25T20:00:00+00:00,1941.8816414275636,-295.20698551277775,-306.1678242552778,0,0,53.24431166722223,58.602542793333335
2026-07-25T21:00:00+00:00,148.08141039349556,-101.08858066805556,-134.18490657972222,0,0,42.2661762875,45.202820950833335
2026-07-25T22:00:00+00:00,106.87741912844946,-74.22061113527778,-104.78418573138889,0,0,35.950756721666664,37.09676035527778
2026-07-25T23:00:00+00:00,128.4328768900517,-65.33755907694444,-84.58363263166667,0,0,31.407133888055554,31.279998815833334
2026-07-26T00:00:00+00:00,123.48463163224223,-67.73670323500001,-70.36345249916667,0,0,26.4884186975,26.327221857500003
2026-07-26T01:00:00+00:00,133.97095913392,-63.98275908222222,-74.9481197288889,0,0,21.788890418888887,21.417738902500002
2026-07-26T02:00:00+00:00,132.84134168278084,-91.68668367361111,-89.53534967333333,0,0,16.192261738611112,16.09239136861111
2026-07-26T03:00:00+00:00,144.53917600913027,-65.4642599825,-69.34470860833333,0,0,12.59760684638889,12.369948061111112
2026-07-26T04:00:00+00:00,199.53981383249027,-6.671054955000002,0.3394872574999983,23.236048245000003,29.608504765000003,10.932214231388889,10.831105707777779
